date,store_id,region,product,category,units_sold,unit_price,revenue,promotion_flag
2023-05-22,WE-S05,West,Alpha Widget,Widgets,2,49.99,99.98,0
2021-02-16,CE-S02,Central,Zeta Device,Devices,6,93.73,562.38,0
2021-09-23,NO-S02,North,Upsilon Bundle,Bundles,3,475.36,1426.08,0
2023-01-03,SO-S01,South,Theta Tool,Tools,2,41.5,83.0,0
2023-12-09,EA-S01,East,Tau Kit,Kits,4,314.16,1256.64,0
2023-10-23,CE-S06,Central,Theta Tool,Tools,2,35.89,71.78,0
2023-10-08,EA-S05,East,Upsilon Bundle,Bundles,3,365.67,1097.01,0
2023-06-17,SO-S06,South,Kappa Accessory,Accessories,2,17.57,35.14,0
2021-11-06,NO-S05,North,Alpha Widget,Widgets,1,75.4,75.4,0
2023-07-04,EA-S01,East,Tau Kit,Kits,5,314.24,,0
2022-07-22,SO-S01,South,Xi Module,Modules,1,188.98,188.98,0
2021-08-09,WE-S02,West,Theta Tool,Tools,3,44.03,132.09,0
2023-10-05,SO-S02,South,Tau Kit,Kits,3,274.04,822.12,0
2022-03-05,NO-S03,North,Sigma Kit,Kits,4,257.44,1029.76,0
2021-06-05,CE-S04,Central,Mu Component,Components,8,27.44,219.52,0
2021-12-10,CE-S01,Central,Kappa Accessory,Accessories,1,21.09,21.09,0
2023-01-31,WE-S01,West,Kappa Accessory,Accessories,3,12.86,38.58,1
2021-12-17,EA-S04,East,Beta Widget,Widgets,4,72.36,289.44,0
2023-03-12,EA-S06,East,Eta Device,Devices,3,111.64,334.92,0
2022-12-15,SO-S04,South,Iota Tool,Tools,1,59.12,59.12,0
2021-04-07,EA-S04,East,Beta Widget,Widgets,1,48.41,48.41,0
2021-07-29,NO-S01,North,Omicron Module,Modules,1,206.99,206.99,0
2021-03-28,WE-S06,West,Iota Tool,Tools,4,40.84,163.36,0
2021-08-09,CE-S06,Central,Lambda Accessory,Accessories,1,16.31,16.31,0
2023-08-23,EA-S06,East,Nu Component,Components,1,27.2,27.2,0
2022-07-06,NO-S03,North,Omicron Module,Modules,5,272.75,1363.75,0
2021-10-30,WE-S05,West,Tau Kit,Kits,3,244.05,732.15,0
2023-08-10,SO-S01,South,Beta Widget,Widgets,1,47.96,47.96,0
2023-03-08,SO-S02,South,Sigma Kit,Kits,1,260.32,260.32,1
2023-11-17,WE-S02,West,Eta Device,Devices,1,155.6,155.6,0
2023-02-15,CE-S02,Central,Upsilon Bundle,Bundles,5,297.23,1486.15,0
2021-12-17,SO-S03,South,Delta Gadget,Gadgets,2,107.84,215.68,0
2021-10-22,NO-S04,North,Sigma Kit,Kits,1,217.37,217.37,0
2022-08-31,WE-S03,West,Pi Part,Parts,2,13.13,26.26,0
2021-08-12,NO-S02,North,Xi Module,Modules,3,156.74,470.22,0
2023-11-26,NO-S05,North,Sigma Kit,Kits,4,317.81,1271.24,0
2021-09-17,NO-S05,North,Pi Part,Parts,4,11.23,44.92,0
2021-12-21,EA-S03,East,Tau Kit,Kits,1,352.91,352.91,0
2022-08-29,SO-S04,South,Gamma Widget,Widgets,3,45.09,135.27,0
2023-01-17,EA-S04,East,Rho Part,Parts,3,13.62,40.86,0
2023-02-15,CE-S02,Central,Epsilon Gadget,Gadgets,6,77.1,462.6,0
2022-05-18,WE-S05,West,Epsilon Gadget,Gadgets,5,88.3,441.5,0
2022-04-16,SO-S04,South,Upsilon Bundle,Bundles,2,382.94,765.88,1
2022-07-25,CE-S03,Central,Beta Widget,Widgets,2,51.32,102.64,0
2022-05-28,WE-S06,West,Kappa Accessory,Accessories,1,12.38,12.38,0
2022-02-04,CE-S04,Central,Alpha Widget,Widgets,3,42.33,126.99,0
2023-03-25,WE-S02,West,Beta Widget,Widgets,3,47.44,142.32,0
2022-03-24,SO-S01,South,Iota Tool,Tools,1,46.05,46.05,0
2022-03-28,EA-S04,East,Omicron Module,Modules,5,202.55,1012.75,0
2022-03-04,CE-S04,Central,Alpha Widget,Widgets,1,53.09,53.09,0
2023-11-04,NO-S05,North,Delta Gadget,Gadgets,1,118.33,118.33,1
2021-12-10,SO-S06,South,Nu Component,Components,3,33.33,99.99,0
2021-04-18,CE-S02,Central,Eta Device,Devices,1,135.97,135.97,0
2021-10-10,WE-S04,West,Upsilon Bundle,Bundles,5,400.4,2002.0,0
2023-07-11,EA-S01,East,Mu Component,Components,3,33.11,99.33,0
2021-10-27,NO-S04,North,Zeta Device,Devices,7,149.37,1045.59,0
2021-01-08,CE-S05,Central,Tau Kit,Kits,1,254.1,254.1,0
2023-02-01,SO-S02,South,Gamma Widget,Widgets,3,50.52,151.56,0
2022-06-04,CE-S02,Central,Theta Tool,Tools,3,45.79,137.37,0
2021-08-30,WE-S03,West,Alpha Widget,Widgets,2,48.84,97.68,0
2022-10-11,CE-S02,Central,Sigma Kit,Kits,2,231.41,462.82,0
2023-05-03,CE-S03,Central,Theta Tool,Tools,2,37.17,74.34,0
2023-04-02,SO-S04,South,Epsilon Gadget,Gadgets,1,84.86,84.86,0
2021-01-14,NO-S05,North,Lambda Accessory,Accessories,3,14.15,,0
2021-04-09,EA-S04,East,Eta Device,Devices,2,117.52,235.04,0
2022-08-31,NO-S04,North,Pi Part,Parts,1,13.61,13.61,0
2022-02-03,EA-S06,East,Sigma Kit,Kits,2,204.19,408.38,0
2022-07-04,WE-S04,West,Theta Tool,Tools,2,45.22,90.44,0
2023-08-31,WE-S05,West,Xi Module,Modules,1,196.16,196.16,0
2021-12-13,CE-S03,Central,Tau Kit,Kits,6,366.74,2200.44,1
2023-01-02,NO-S05,North,Gamma Widget,Widgets,5,42.65,213.25,0
2023-05-14,SO-S06,South,Tau Kit,Kits,5,212.54,1062.7,0
2021-11-14,CE-S02,Central,Tau Kit,Kits,1,340.67,340.67,0
2023-02-20,WE-S05,West,Mu Component,Components,1,21.12,21.12,0
2021-04-15,EA-S05,East,Theta Tool,Tools,5,34.75,173.75,0
2021-07-16,EA-S05,East,Nu Component,Components,3,26.19,78.57,0
2022-08-29,EA-S01,East,Xi Module,Modules,1,204.61,204.61,0
2022-12-25,CE-S01,Central,Zeta Device,Devices,2,164.66,329.32,0
2021-03-07,NO-S06,North,Sigma Kit,Kits,2,289.22,578.44,0
2023-10-09,WE-S04,West,Sigma Kit,Kits,4,181.9,727.6,0
2023-05-21,SO-S01,South,Kappa Accessory,Accessories,6,13.11,78.66,0
2022-12-14,EA-S02,East,Omicron Module,Modules,3,255.18,765.54,0
2021-09-14,SO-S06,South,Delta Gadget,Gadgets,3,70.14,210.42,0
2021-09-19,WE-S03,West,Upsilon Bundle,Bundles,2,336.42,672.84,0
2021-02-21,EA-S02,East,Nu Component,Components,4,20.88,83.52,0
2023-02-28,NO-S05,North,Sigma Kit,Kits,7,232.75,1629.25,0
2021-05-02,NO-S01,North,Lambda Accessory,Accessories,1,19.29,19.29,0
2023-12-13,CE-S03,Central,Delta Gadget,Gadgets,1,127.89,127.89,1
2021-03-12,CE-S06,Central,Epsilon Gadget,Gadgets,6,86.98,521.88,0
2021-02-12,SO-S01,South,Sigma Kit,Kits,5,251.92,1259.6,0
2022-02-28,WE-S02,West,Eta Device,Devices,1,73.55,73.55,0
2021-07-28,EA-S06,East,Rho Part,Parts,3,11.58,34.74,0
2022-11-06,NO-S01,North,Mu Component,Components,3,40.6,121.8,0
2021-08-14,CE-S05,Central,Upsilon Bundle,Bundles,2,416.79,833.58,0
2022-01-01,NO-S06,North,Zeta Device,Devices,10,105.89,1058.9,0
2021-10-07,SO-S06,South,Xi Module,Modules,2,229.81,459.62,0
2023-03-22,CE-S04,Central,Lambda Accessory,Accessories,8,13.07,104.56,1
2021-07-18,CE-S05,Central,Tau Kit,Kits,3,296.21,888.63,0
2021-03-31,SO-S02,South,Nu Component,Components,2,25.71,51.42,0
2022-08-03,CE-S02,Central,Mu Component,Components,-3,32.02,-96.06,0
2021-01-28,WE-S01,West,Tau Kit,Kits,3,249.51,748.53,0
2021-04-01,CE-S06,Central,Epsilon Gadget,Gadgets,6,68.23,409.38,0
2022-09-20,WE-S01,West,Delta Gadget,Gadgets,3,71.79,215.37,0
2023-11-02,NO-S03,North,Kappa Accessory,Accessories,4,20.89,83.56,0
2022-01-07,EA-S03,East,Delta Gadget,Gadgets,5,72.71,363.55,0
2023-12-05,NO-S03,North,Epsilon Gadget,Gadgets,3,118.37,355.11,0
2023-03-19,CE-S03,Central,Rho Part,Parts,4,9.7,38.8,1
2021-06-13,CE-S04,Central,Mu Component,Components,2,28.4,56.8,1
2022-06-20,SO-S05,South,Alpha Widget,Widgets,1,52.41,52.41,0
2021-01-05,WE-S04,West,Pi Part,Parts,3,12.25,36.75,0
2023-03-20,WE-S05,West,Xi Module,Modules,1,171.87,171.87,0
2022-04-06,NO-S04,North,Beta Widget,Widgets,4,35.27,141.08,0
2021-10-08,NO-S06,North,Beta Widget,Widgets,3,41.3,123.9,0
2023-08-30,WE-S05,West,Epsilon Gadget,Gadgets,4,81.58,326.32,0
2021-01-31,NO-S06,North,Beta Widget,Widgets,1,54.1,54.1,0
2022-05-04,EA-S04,East,Omicron Module,Modules,7,185.46,1298.22,0
2022-07-15,NO-S03,North,Omicron Module,Modules,1,195.05,195.05,0
2023-08-13,EA-S04,East,Epsilon Gadget,Gadgets,1,58.69,58.69,0
2023-12-29,CE-S03,Central,Kappa Accessory,Accessories,3,24.49,73.47,0
2021-01-30,CE-S01,Central,Beta Widget,Widgets,4,50.19,200.76,0
2022-12-10,SO-S05,South,Kappa Accessory,Accessories,1,18.74,18.74,0
2021-08-10,SO-S03,South,Iota Tool,Tools,4,40.06,160.24,0
2022-12-13,NO-S01,North,Xi Module,Modules,2,294.69,589.38,0
2023-05-29,NO-S02,North,Beta Widget,Widgets,3,56.71,170.13,0
2022-07-30,NO-S02,North,Sigma Kit,Kits,1,310.91,310.91,0
2021-03-09,CE-S01,Central,Omicron Module,Modules,2,203.98,407.96,0
2023-01-01,NO-S06,North,Delta Gadget,Gadgets,1,73.02,73.02,0
2023-05-06,SO-S04,South,Lambda Accessory,Accessories,1,13.74,13.74,0
2023-03-24,CE-S03,Central,Pi Part,Parts,3,15.62,46.86,0
2021-04-01,CE-S02,Central,Eta Device,Devices,3,129.07,387.21,0
2022-05-26,SO-S04,South,Nu Component,Components,6,26.1,156.6,0
2021-09-19,SO-S06,South,Sigma Kit,Kits,1,205.72,205.72,0
2021-07-18,CE-S03,Central,Delta Gadget,Gadgets,2,77.6,155.2,0
2021-11-21,CE-S02,Central,Rho Part,Parts,2,16.37,32.74,0
2023-12-05,SO-S05,South,Mu Component,Components,3,32.62,,0
2022-12-23,WE-S01,West,Upsilon Bundle,Bundles,7,561.8,3932.6,0
2022-05-25,EA-S01,East,Alpha Widget,Widgets,3,47.83,143.49,0
2021-03-10,CE-S03,Central,Gamma Widget,Widgets,4,43.55,174.2,0
2023-05-03,CE-S01,Central,Xi Module,Modules,1,201.1,201.1,0
2021-01-19,NO-S06,North,Delta Gadget,Gadgets,1,99.95,99.95,0
2023-09-13,WE-S01,West,Iota Tool,Tools,4,39.17,156.68,0
2021-03-23,CE-S03,Central,Rho Part,Parts,1,11.07,11.07,0
2023-07-30,EA-S04,East,Beta Widget,Widgets,1,63.7,63.7,0
2023-11-17,NO-S01,North,Alpha Widget,Widgets,1,65.07,65.07,0
2023-09-06,CE-S03,Central,Pi Part,Parts,4,12.09,48.36,0
2022-02-25,WE-S02,West,Omicron Module,Modules,4,195.22,,0
2021-11-27,EA-S02,East,Upsilon Bundle,Bundles,1,554.67,554.67,0
2021-09-14,WE-S05,West,Omicron Module,Modules,3,184.69,554.07,0
2021-06-24,NO-S06,North,Xi Module,Modules,4,209.93,839.72,0
2022-06-28,WE-S02,West,Xi Module,Modules,4,239.86,959.44,0
2023-03-04,CE-S06,Central,Mu Component,Components,4,25.46,101.84,0
2022-06-29,CE-S03,Central,Gamma Widget,Widgets,4,58.63,234.52,0
2022-12-24,SO-S01,South,Iota Tool,Tools,2,53.56,107.12,0
2022-01-21,NO-S05,North,Beta Widget,Widgets,3,56.34,169.02,0
2022-12-17,SO-S02,South,Omicron Module,Modules,2,286.92,573.84,0
2022-01-28,NO-S04,North,Upsilon Bundle,Bundles,8,336.99,2695.92,0
2023-01-30,NO-S06,North,Eta Device,Devices,4,101.16,404.64,0
2023-03-12,CE-S01,Central,Alpha Widget,Widgets,3,48.34,145.02,1
2023-10-02,CE-S01,Central,Delta Gadget,Gadgets,3,74.82,224.46,0
2021-07-13,WE-S02,West,Theta Tool,Tools,1,44.42,44.42,0
2023-12-07,EA-S04,East,Beta Widget,Widgets,6,72.32,433.92,0
2022-01-13,NO-S04,North,Rho Part,Parts,3,9.35,28.05,0
2021-03-26,NO-S05,North,Mu Component,Components,1,23.32,23.32,0
2022-01-24,EA-S04,East,Theta Tool,Tools,1,39.23,39.23,0
2021-06-30,WE-S04,West,Gamma Widget,Widgets,4,55.95,223.8,0
2023-12-19,NO-S06,North,Xi Module,Modules,4,270.05,1080.2,1
2022-02-04,SO-S04,South,Eta Device,Devices,5,107.22,536.1,0
2021-05-23,NO-S03,North,Lambda Accessory,Accessories,1,17.33,17.33,0
2021-05-20,NO-S04,North,Mu Component,Components,4,24.44,97.76,0
2021-02-20,NO-S05,North,Upsilon Bundle,Bundles,3,401.14,1203.42,0
2021-02-28,SO-S05,South,Rho Part,Parts,5,7.47,37.35,0
2022-04-02,SO-S03,South,Gamma Widget,Widgets,8,50.3,402.4,0
2022-05-09,NO-S03,North,Sigma Kit,Kits,6,272.36,1634.16,0
2021-11-11,CE-S05,Central,Theta Tool,Tools,3,61.81,185.43,0
2023-06-07,NO-S01,North,Alpha Widget,Widgets,3,46.14,138.42,0
2021-05-05,WE-S04,West,Upsilon Bundle,Bundles,2,428.04,856.08,0
2021-10-27,WE-S01,West,Kappa Accessory,Accessories,-2,15.64,-31.28,0
2022-07-06,WE-S03,West,Epsilon Gadget,Gadgets,3,90.82,272.46,0
2021-10-12,EA-S04,East,Omicron Module,Modules,4,184.74,738.96,0
2022-04-16,NO-S03,North,Omicron Module,Modules,2,219.04,438.08,1
2023-09-27,EA-S01,East,Pi Part,Parts,1,11.54,11.54,0
2021-08-28,WE-S02,West,Gamma Widget,Widgets,2,50.86,101.72,0
2022-06-29,EA-S03,East,Nu Component,Components,3,24.29,72.87,0
2022-06-12,CE-S03,Central,Xi Module,Modules,4,208.37,833.48,0
2021-10-07,WE-S05,West,Theta Tool,Tools,4,49.27,197.08,0
2023-09-13,CE-S02,Central,Upsilon Bundle,Bundles,1,419.95,419.95,0
2022-01-01,WE-S04,West,Alpha Widget,Widgets,5,46.56,232.8,0
2023-12-18,CE-S04,Central,Zeta Device,Devices,4,175.28,701.12,0
2023-04-10,WE-S01,West,Eta Device,Devices,1,92.88,92.88,0
2021-09-18,CE-S02,Central,Upsilon Bundle,Bundles,2,447.18,894.36,0
2022-12-03,EA-S02,East,Zeta Device,Devices,2,180.32,360.64,0
2022-10-06,CE-S04,Central,Tau Kit,Kits,8,203.9,1631.2,0
2022-08-06,WE-S02,West,Pi Part,Parts,6,9.94,59.64,0
2023-07-18,SO-S02,South,Omicron Module,Modules,5,216.58,1082.9,0
2022-04-14,SO-S03,South,Lambda Accessory,Accessories,2,14.77,29.54,0
2022-05-19,WE-S01,West,Eta Device,Devices,2,122.76,245.52,0
2023-06-25,CE-S06,Central,Nu Component,Components,4,25.88,103.52,0
2023-04-12,CE-S05,Central,Lambda Accessory,Accessories,2,13.78,27.56,0
2023-06-26,SO-S06,South,Omicron Module,Modules,4,208.42,833.68,0
2022-05-10,EA-S06,East,Theta Tool,Tools,1,34.29,34.29,0
2021-01-13,SO-S04,South,Delta Gadget,Gadgets,1,84.7,84.7,0
2023-04-07,EA-S04,East,Delta Gadget,Gadgets,2,79.47,158.94,0
2021-05-28,SO-S02,South,Pi Part,Parts,3,14.17,42.51,0
2022-04-29,EA-S05,East,Zeta Device,Devices,1,146.44,146.44,0
2022-12-03,SO-S02,South,Nu Component,Components,4,34.9,139.6,0
2022-03-30,NO-S04,North,Gamma Widget,Widgets,3,46.21,138.63,0
2022-12-06,EA-S06,East,Alpha Widget,Widgets,3,72.47,217.41,1
2023-06-29,EA-S04,East,Theta Tool,Tools,2,42.78,85.56,0
2022-08-24,SO-S01,South,Lambda Accessory,Accessories,4,13.12,52.48,0
2022-10-10,WE-S06,West,Zeta Device,Devices,1,93.49,93.49,0
2022-10-05,NO-S01,North,Theta Tool,Tools,6,36.88,221.28,0
2021-09-10,EA-S02,East,Alpha Widget,Widgets,3,53.44,160.32,0
2023-07-26,NO-S05,North,Omicron Module,Modules,2,236.02,472.04,0
2023-12-31,EA-S02,East,Beta Widget,Widgets,3,67.24,201.72,0
2022-10-16,CE-S06,Central,Theta Tool,Tools,2,43.32,86.64,0
2022-02-26,CE-S05,Central,Rho Part,Parts,2,11.02,22.04,0
2021-07-25,EA-S05,East,Nu Component,Components,4,34.11,136.44,0
2023-05-14,CE-S02,Central,Eta Device,Devices,1,106.85,106.85,0
2022-12-26,CE-S04,Central,Upsilon Bundle,Bundles,3,574.47,1723.41,0
2023-07-18,CE-S03,Central,Upsilon Bundle,Bundles,6,469.88,2819.28,0
2021-02-24,EA-S06,East,Kappa Accessory,Accessories,3,8.92,26.76,0
2021-12-17,CE-S05,Central,Zeta Device,Devices,1,178.6,178.6,0
2021-11-24,SO-S04,South,Epsilon Gadget,Gadgets,3,103.01,309.03,0
2021-01-17,WE-S01,West,Zeta Device,Devices,2,139.82,279.64,0
2021-05-09,EA-S06,East,Theta Tool,Tools,1,47.29,47.29,0
2022-02-08,EA-S02,East,Epsilon Gadget,Gadgets,6,82.68,496.08,0
2021-06-15,SO-S04,South,Upsilon Bundle,Bundles,3,397.09,1191.27,0
2022-11-23,SO-S05,South,Gamma Widget,Widgets,5,74.8,374.0,0
2022-12-31,CE-S06,Central,Theta Tool,Tools,5,58.54,292.7,0
2021-12-16,SO-S06,South,Upsilon Bundle,Bundles,-4,613.95,-2455.8,0
2022-07-12,EA-S01,East,Delta Gadget,Gadgets,2,80.4,160.8,0
2021-04-04,NO-S02,North,Pi Part,Parts,3,13.74,41.22,0
2022-05-28,CE-S05,Central,Iota Tool,Tools,3,47.58,142.74,0
2023-12-16,NO-S06,North,Mu Component,Components,7,36.47,255.29,0
2023-09-24,EA-S05,East,Omicron Module,Modules,4,210.8,843.2,0
2023-09-24,NO-S05,North,Delta Gadget,Gadgets,3,89.72,269.16,0
2022-10-14,EA-S01,East,Sigma Kit,Kits,4,326.47,1305.88,0
2022-07-16,WE-S05,West,Beta Widget,Widgets,5,52.48,262.4,1
2023-08-14,SO-S06,South,Iota Tool,Tools,3,33.7,101.1,0
2023-05-07,NO-S02,North,Alpha Widget,Widgets,5,50.85,254.25,0
2022-05-14,EA-S01,East,Lambda Accessory,Accessories,2,13.81,27.62,0
2023-04-30,NO-S03,North,Eta Device,Devices,6,107.69,646.14,0
2022-03-14,WE-S03,West,Beta Widget,Widgets,2,57.05,114.1,0
2021-05-04,NO-S06,North,Upsilon Bundle,Bundles,2,434.67,869.34,0
2021-05-26,EA-S02,East,Xi Module,Modules,1,235.9,235.9,0
2021-12-31,EA-S06,East,Upsilon Bundle,Bundles,6,607.64,3645.84,0
2022-12-27,CE-S02,Central,Lambda Accessory,Accessories,3,20.22,60.66,1
2021-01-31,CE-S02,Central,Delta Gadget,Gadgets,1,83.45,83.45,0
2023-04-04,CE-S06,Central,Tau Kit,Kits,1,251.72,251.72,0
2023-02-03,SO-S02,South,Delta Gadget,Gadgets,3,74.92,224.76,0
2023-06-13,EA-S03,East,Epsilon Gadget,Gadgets,3,96.19,288.57,0
2022-01-01,CE-S03,Central,Zeta Device,Devices,1,134.46,134.46,0
2021-03-27,EA-S02,East,Rho Part,Parts,3,11.39,34.17,0
2023-02-04,SO-S06,South,Kappa Accessory,Accessories,3,11.33,33.99,0
2023-10-27,WE-S06,West,Iota Tool,Tools,4,40.92,163.68,0
2023-01-18,EA-S05,East,Alpha Widget,Widgets,1,47.13,47.13,0
2021-10-05,SO-S05,South,Delta Gadget,Gadgets,2,92.96,185.92,0
2023-06-01,WE-S05,West,Nu Component,Components,4,28.86,115.44,0
2022-02-12,WE-S02,West,Kappa Accessory,Accessories,1,13.61,13.61,1
2021-02-16,EA-S04,East,Epsilon Gadget,Gadgets,3,59.42,178.26,0
2022-08-28,WE-S06,West,Sigma Kit,Kits,3,266.26,798.78,0
2021-01-18,NO-S05,North,Lambda Accessory,Accessories,4,12.48,49.92,0
2021-04-25,CE-S05,Central,Epsilon Gadget,Gadgets,1,91.29,91.29,0
2021-10-13,WE-S04,West,Beta Widget,Widgets,7,52.37,366.59,0
2021-02-27,CE-S02,Central,Kappa Accessory,Accessories,1,11.68,11.68,0
2021-07-08,SO-S04,South,Rho Part,Parts,6,13.01,78.06,0
2021-12-24,CE-S05,Central,Pi Part,Parts,6,13.36,80.16,0
2022-06-10,NO-S06,North,Alpha Widget,Widgets,3,56.53,169.59,0
2023-02-04,WE-S06,West,Tau Kit,Kits,3,213.31,639.93,0
2023-12-08,WE-S05,West,Sigma Kit,Kits,4,338.6,1354.4,0
2023-07-18,CE-S03,Central,Theta Tool,Tools,2,47.19,94.38,0
2021-06-06,SO-S03,South,Eta Device,Devices,-2,148.77,-297.54,0
2023-10-02,CE-S01,Central,Epsilon Gadget,Gadgets,4,76.12,304.48,1
2023-01-13,EA-S04,East,Pi Part,Parts,1,13.03,13.03,0
2021-12-11,SO-S02,South,Eta Device,Devices,1,181.58,181.58,1
2022-12-27,EA-S05,East,Theta Tool,Tools,1,57.11,57.11,0
2022-01-10,NO-S02,North,Zeta Device,Devices,7,113.11,791.77,0
2021-07-27,WE-S06,West,Omicron Module,Modules,3,186.19,558.57,0
2023-06-30,WE-S03,West,Alpha Widget,Widgets,1,56.25,56.25,1
2023-08-21,WE-S03,West,Mu Component,Components,5,23.67,118.35,0
2022-12-17,EA-S06,East,Iota Tool,Tools,2,55.76,111.52,0
2021-05-06,NO-S03,North,Omicron Module,Modules,2,205.39,410.78,0
2023-10-18,WE-S01,West,Gamma Widget,Widgets,1,51.85,51.85,0
2021-05-13,SO-S04,South,Omicron Module,Modules,6,192.13,1152.78,0
2023-11-18,WE-S02,West,Tau Kit,Kits,1,357.57,357.57,0
2022-10-10,NO-S05,North,Zeta Device,Devices,3,115.08,345.24,0
2023-06-19,NO-S01,North,Kappa Accessory,Accessories,2,17.59,35.18,0
2023-04-09,CE-S04,Central,Lambda Accessory,Accessories,1,13.19,13.19,0
2021-11-26,CE-S05,Central,Iota Tool,Tools,2,53.52,107.04,0
2021-01-05,SO-S05,South,Gamma Widget,Widgets,4,48.24,192.96,0
2021-06-30,SO-S01,South,Upsilon Bundle,Bundles,2,416.44,832.88,0
2023-09-02,SO-S04,South,Eta Device,Devices,2,121.29,242.58,0
2022-11-23,NO-S06,North,Sigma Kit,Kits,1,299.92,299.92,0
2022-11-12,WE-S06,West,Kappa Accessory,Accessories,3,20.39,61.17,0
2021-01-31,WE-S02,West,Eta Device,Devices,2,123.45,246.9,0
2023-01-05,SO-S05,South,Tau Kit,Kits,3,269.17,807.51,0
2021-05-26,SO-S04,South,Xi Module,Modules,1,203.77,203.77,0
2021-12-02,CE-S01,Central,Iota Tool,Tools,9,55.82,502.38,0
2021-08-19,SO-S02,South,Epsilon Gadget,Gadgets,3,58.6,175.8,0
2023-02-04,NO-S03,North,Zeta Device,Devices,1,93.01,93.01,0
2022-06-18,EA-S04,East,Theta Tool,Tools,1,44.44,44.44,0
2022-08-31,EA-S06,East,Rho Part,Parts,3,10.68,32.04,0
2022-02-26,WE-S02,West,Iota Tool,Tools,1,30.11,30.11,0
2021-03-01,SO-S03,South,Rho Part,Parts,5,14.0,70.0,0
2021-12-11,WE-S05,West,Theta Tool,Tools,1,64.0,64.0,0
2021-02-01,CE-S05,Central,Eta Device,Devices,1,89.47,89.47,0
2021-11-09,EA-S04,East,Omicron Module,Modules,2,300.0,600.0,0
2022-11-28,WE-S02,West,Epsilon Gadget,Gadgets,1,110.54,110.54,0
2022-04-10,CE-S04,Central,Rho Part,Parts,1,10.55,10.55,0
2022-04-02,CE-S03,Central,Eta Device,Devices,1,122.99,122.99,0
2021-05-13,CE-S01,Central,Omicron Module,Modules,3,182.17,546.51,0
2022-07-11,EA-S04,East,Rho Part,Parts,3,12.93,38.79,0
2022-10-09,EA-S01,East,Eta Device,Devices,1,119.25,119.25,0
2022-08-23,CE-S03,Central,Theta Tool,Tools,6,35.28,211.68,0
2021-08-09,WE-S02,West,Rho Part,Parts,8,12.2,97.6,0
2022-03-28,CE-S03,Central,Eta Device,Devices,1,132.26,132.26,0
2023-05-08,SO-S03,South,Theta Tool,Tools,2,43.71,87.42,1
2023-11-12,SO-S06,South,Kappa Accessory,Accessories,1,24.02,24.02,0
2023-05-30,WE-S01,West,Xi Module,Modules,3,204.38,613.14,0
2021-04-12,WE-S01,West,Pi Part,Parts,1,12.91,12.91,0
2021-09-14,SO-S01,South,Sigma Kit,Kits,3,229.44,688.32,0
2023-06-26,WE-S01,West,Epsilon Gadget,Gadgets,5,83.06,415.3,0
2023-12-18,EA-S04,East,Epsilon Gadget,Gadgets,-1,131.06,-131.06,0
2021-06-30,EA-S05,East,Mu Component,Components,2,24.99,49.98,0
2022-01-01,SO-S03,South,Kappa Accessory,Accessories,5,19.6,98.0,0
2023-08-08,SO-S01,South,Zeta Device,Devices,4,122.26,489.04,0
2021-09-17,NO-S02,North,Pi Part,Parts,8,13.24,105.92,0
2021-05-23,CE-S02,Central,Delta Gadget,Gadgets,4,74.29,297.16,0
2022-12-14,EA-S02,East,Delta Gadget,Gadgets,3,101.94,305.82,0
2022-12-14,WE-S01,West,Eta Device,Devices,4,153.11,612.44,0
2021-01-08,EA-S01,East,Theta Tool,Tools,1,46.02,46.02,0
2021-02-14,CE-S03,Central,Upsilon Bundle,Bundles,1,352.93,352.93,0
2021-02-15,NO-S03,North,Omicron Module,Modules,6,134.07,804.42,0
2022-02-15,EA-S06,East,Xi Module,Modules,1,182.08,182.08,0
2021-06-29,EA-S04,East,Delta Gadget,Gadgets,1,91.78,91.78,0
2021-08-09,NO-S01,North,Nu Component,Components,5,23.4,117.0,0
2022-03-30,WE-S04,West,Lambda Accessory,Accessories,5,13.28,66.4,0
2022-12-09,EA-S01,East,Epsilon Gadget,Gadgets,2,114.55,229.1,0
2021-09-21,CE-S05,Central,Tau Kit,Kits,6,211.91,1271.46,0
2022-05-24,WE-S06,West,Delta Gadget,Gadgets,2,81.79,163.58,0
2022-07-04,SO-S05,South,Theta Tool,Tools,-6,50.85,-305.1,0
2023-03-10,EA-S02,East,Omicron Module,Modules,1,158.54,158.54,0
2022-06-09,WE-S01,West,Theta Tool,Tools,2,32.77,65.54,0
2021-09-06,EA-S05,East,Lambda Accessory,Accessories,4,15.66,62.64,0
2021-01-30,EA-S04,East,Rho Part,Parts,2,9.6,19.2,0
2022-12-18,NO-S06,North,Alpha Widget,Widgets,4,74.45,297.8,0
2022-06-07,CE-S04,Central,Alpha Widget,Widgets,2,51.99,103.98,0
2023-08-25,WE-S04,West,Theta Tool,Tools,3,44.51,133.53,0
2021-04-03,NO-S03,North,Mu Component,Components,1,27.64,27.64,0
2023-01-13,CE-S02,Central,Sigma Kit,Kits,2,259.1,518.2,0
2022-03-09,WE-S03,West,Mu Component,Components,2,28.1,56.2,0
2021-01-24,SO-S03,South,Beta Widget,Widgets,4,50.01,200.04,0
2022-05-08,WE-S03,West,Xi Module,Modules,4,244.19,,0
2021-04-18,NO-S04,North,Nu Component,Components,8,24.61,196.88,0
2021-01-30,EA-S06,East,Tau Kit,Kits,2,236.43,472.86,0
2021-07-05,EA-S04,East,Epsilon Gadget,Gadgets,2,103.9,207.8,0
